,source,target,oneway,lanes,bridge,frequency,highway,num of detections,width,osmid,geometry,ref,service,maxspeed,length,access,name,tunnel,log_date
580,2776099595,2776043923,False,,,0.25,"['steps', 'footway']",1,2,"[272670824, 272670825, 272670823]","LINESTRING (2.6191591 39.5632156, 2.6191612 39.5632514, 2.6192086 39.5633433, 2.6192276 39.5633651, 2.6192634 39.5633529, 2.619295 39.563348, 2.6193276 39.5633489, 2.6193718 39.5633553, 2.6194066 39.5633724, 2.6194298 39.5633951, 2.6193914 39.5634379)",,,,43.209,,,,"03/11/2020, 19:57:46"
581,2776099595,693608477,False,,,0.25,footway,1,,732040081,"LINESTRING (2.6191591 39.5632156, 2.6192301 39.563148, 2.6193449 39.5630824)",,,,21.922,,Sender de ses pedreres,,"03/11/2020, 19:57:46"
582,368237323,560055786,False,,,1.0,residential,1,,360793810,,,,,11.094,,,,"03/11/2020, 19:57:46"
583,3931423500,1225505872,False,,,0.3333333333333333,steps,1,,106526194,,,,,27.31,,Carrer d'Andreu Vidal,,"03/11/2020, 19:57:46"
584,3931423500,1225506208,False,,,0.3333333333333333,residential,1,,389984623,,,,,52.89,,Carrer d'Andreu Vidal,,"03/11/2020, 19:57:46"
585,3931423500,3931423501,False,,,0.3333333333333333,residential,1,,389984624,,,,,169.045,,Carrer de Clara Hammerl,,"03/11/2020, 19:57:46"
586,3931423501,3931423500,False,,,0.5,residential,1,,389984624,,,,,169.045,,Carrer de Clara Hammerl,,"03/11/2020, 19:57:46"
587,3931423501,1225505872,False,,,0.5,tertiary,1,,32725415,"LINESTRING (2.6027622 39.5656263, 2.6030165 39.5657595, 2.6033995 39.5660064, 2.6035876 39.5661274, 2.6037702 39.5661964, 2.6039181 39.5662083, 2.6040703 39.5661994, 2.604166 39.5661512, 2.6042474 39.5660883, 2.6042785 39.5660035, 2.604289 39.5659269, 2.6042776 39.5658766, 2.6042567 39.5658337, 2.6042151 39.5657811, 2.604164 39.5657395, 2.6040134 39.5656326, 2.6039127 39.5655087, 2.6038827 39.5654482, 2.6038823 39.5653975, 2.6038984 39.5653193, 2.6040344 39.5651209, 2.6043648 39.564784, 2.6043951 39.5647532)",Ma-1046,,50,327.11400000000003,,Camí del Tramvia,,"03/11/2020, 19:57:46"
588,1362760463,317813606,False,,,1.0,footway,1,,121814905,"LINESTRING (2.6164163 39.5702434, 2.616201 39.5702542, 2.6159904 39.5702602, 2.6157502 39.5702314, 2.6153567 39.5701594, 2.614999 39.5701288)",,,,122.907,,,,"03/11/2020, 19:57:46"
589,317810443,1261877476,False,,,1.0,residential,1,,28913210,,,,,14.725,,,,"03/11/2020, 19:57:46"
590,6395595553,6395595554,False,,,1.0,service,1,,682841646,"LINESTRING (2.6050962 39.5622704, 2.6054136 39.5624601, 2.605731 39.5626497)",,alley,,68.84899999999999,,Passatge 372,,"03/11/2020, 19:57:46"
591,6395595554,251563924,True,,,0.5,residential,1,,32726106,"LINESTRING (2.605731 39.5626497, 2.6065736 39.5625157, 2.6067575 39.5626248)",,,,93.643,,Carrer de la Mare de Deu de la Bonanova,,"03/11/2020, 19:57:46"
592,6395595554,6395595553,False,,,0.5,service,1,,682841646,"LINESTRING (2.605731 39.5626497, 2.6054136 39.5624601, 2.6050962 39.5622704)",,alley,,68.84899999999999,,Passatge 372,,"03/11/2020, 19:57:46"
593,3873059625,3873059627,False,,,1.0,tertiary,1,,384007046,"LINESTRING (2.605083 39.5617874, 2.6052703 39.5620429, 2.6055602 39.5622402, 2.6056995 39.5622506, 2.6060038 39.5623014, 2.6063081 39.5622578, 2.6067674 39.5620116)",Ma-1047,,,178.95799999999997,,Camí de Can Vell,,"03/11/2020, 19:57:46"
594,317813546,317813577,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.6162738 39.5700958, 2.6154519 39.5700471, 2.615293 39.5699984)",,,,85.313,,,,"03/11/2020, 19:57:46"
595,317813546,317813511,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.6162738 39.5700958, 2.6164453 39.5701394, 2.6167113 39.5701617, 2.6168377 39.5701709, 2.6169505 39.5701512, 2.6170411 39.570109, 2.6170291 39.57003, 2.6170411 39.5699681, 2.6170795 39.5699238)",,,,90.009,,,,"03/11/2020, 19:57:46"
596,317813546,317813511,False,,,0.3333333333333333,footway,1,,119432322,"LINESTRING (2.6162738 39.5700958, 2.6165004 39.5701061, 2.6165734 39.5700094, 2.6164583 39.5698492, 2.6164592 39.5697147, 2.6165129 39.569632, 2.6166102 39.5695914, 2.6167489 39.5696899, 2.6167802 39.5697458, 2.6169061 39.5697998, 2.616985 39.5699049, 2.6170795 39.5699238)",,,,144.13899999999998,,,,"03/11/2020, 19:57:46"
597,3873059627,251563929,False,,,0.3333333333333333,tertiary,1,,32725767,"LINESTRING (2.6067674 39.5620116, 2.6067521 39.5619774, 2.6066331 39.5615427, 2.6065892 39.5612238, 2.6066063 39.5608427)",Ma-1046,,50,131.485,,Carrer de Saridakis,,"03/11/2020, 19:57:46"
598,3873059627,251563924,False,,,0.3333333333333333,tertiary,1,,32725767,"LINESTRING (2.6067674 39.5620116, 2.6068665 39.5622332, 2.6067575 39.5626248)",Ma-1046,,50,70.59899999999999,,Carrer de Saridakis,,"03/11/2020, 19:57:46"
599,3873059627,3873059625,False,,,0.3333333333333333,tertiary,1,,384007046,"LINESTRING (2.6067674 39.5620116, 2.6063081 39.5622578, 2.6060038 39.5623014, 2.6056995 39.5622506, 2.6055602 39.5622402, 2.6052703 39.5620429, 2.605083 39.5617874)",Ma-1047,,,178.95799999999997,,Camí de Can Vell,,"03/11/2020, 19:57:46"
600,317813577,317813584,False,,,0.3333333333333333,footway,1,,28913708,,,,,12.414,,,,"03/11/2020, 19:57:46"
601,317813577,317813546,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.615293 39.5699984, 2.6154519 39.5700471, 2.6162738 39.5700958)",,,,85.313,,,,"03/11/2020, 19:57:46"
602,317813577,699836999,False,,,0.3333333333333333,footway,1,,117629857,"LINESTRING (2.615293 39.5699984, 2.6154959 39.5697464, 2.6155733 39.5695972, 2.6157572 39.5694032, 2.6156507 39.5690302)",,,,120.033,,Enllaç de sa Teulera,,"03/11/2020, 19:57:46"
603,317813584,317813577,False,,,0.3333333333333333,footway,1,,28913708,,,,,12.414,,,,"03/11/2020, 19:57:46"
604,317813584,1357504260,False,,,0.3333333333333333,path,1,,488473700,,,,,12.151,,,,"03/11/2020, 19:57:46"
605,317813584,317813606,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.6151494 39.5699839, 2.615052 39.5700129, 2.614999 39.5700866, 2.614999 39.5701288)",,,,23.012,,,,"03/11/2020, 19:57:46"
606,317813606,317813613,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.614999 39.5701288, 2.6151033 39.5704331, 2.6151209 39.5706087)",,,,54.581999999999994,,,,"03/11/2020, 19:57:46"
607,317813606,317813584,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.614999 39.5701288, 2.614999 39.5700866, 2.615052 39.5700129, 2.6151494 39.5699839)",,,,23.012,,,,"03/11/2020, 19:57:46"
608,317813606,1362760463,False,,,0.3333333333333333,footway,1,,121814905,"LINESTRING (2.614999 39.5701288, 2.6153567 39.5701594, 2.6157502 39.5702314, 2.6159904 39.5702602, 2.616201 39.5702542, 2.6164163 39.5702434)",,,,122.90699999999998,,,,"03/11/2020, 19:57:46"
609,6393066345,6393066348,False,,,1.0,unclassified,1,,682609734,,,,,7.028,,,,"03/11/2020, 19:57:46"
610,6393066346,700015717,False,,,0.3333333333333333,residential,1,,55702246,,,,,41.619,,Carrer Anna Villalonga,,"03/11/2020, 19:57:46"
611,6393066346,700015725,False,,,0.3333333333333333,residential,1,,55702246,"LINESTRING (2.6135264 39.5582737, 2.6136079 39.5583366, 2.6138643 39.5584941, 2.6140126 39.5585435, 2.6140847 39.5585311)",,,,58.173,,Carrer Anna Villalonga,,"03/11/2020, 19:57:46"
612,6393066346,6393066348,False,,,0.3333333333333333,unclassified,1,,"[682609736, 682609735]","LINESTRING (2.6135264 39.5582737, 2.6135813 39.5588031, 2.613899 39.5587096)",,,,88.208,,,,"03/11/2020, 19:57:46"
613,6393066348,6393066345,False,,,0.3333333333333333,unclassified,1,,682609734,,,,,7.028,,,,"03/11/2020, 19:57:46"
614,6393066348,700015725,False,,,0.3333333333333333,unclassified,1,,682609734,,,,,25.444,,,,"03/11/2020, 19:57:46"
615,6393066348,6393066346,False,,,0.3333333333333333,unclassified,1,,"[682609736, 682609735]","LINESTRING (2.613899 39.5587096, 2.6135813 39.5588031, 2.6135264 39.5582737)",,,,88.208,,,,"03/11/2020, 19:57:46"
616,317813613,3748900985,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.6151209 39.5706087, 2.6151494 39.5706833, 2.6151426 39.5707558, 2.6150073 39.5709717)",,,,43.391000000000005,,,,"03/11/2020, 19:57:46"
617,317813613,317813606,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.6151209 39.5706087, 2.6151033 39.5704331, 2.614999 39.5701288)",,,,54.581999999999994,,,,"03/11/2020, 19:57:46"
618,317813613,3748900980,True,,,0.3333333333333333,residential,1,,55695595,"LINESTRING (2.6151209 39.5706087, 2.6153701 39.5705669, 2.6156701 39.5705818, 2.6161152 39.570634, 2.6160407 39.5709318)",,,,119.941,,,,"03/11/2020, 19:57:46"
619,3638349685,3710275279,True,,,0.5,residential,1,,359022631,,,,,15.309,,Carrer Son Catlaret,,"03/11/2020, 19:57:46"
620,3638349685,3710275278,True,,,0.5,residential,1,,367064739,,,,,31.35,,,,"03/11/2020, 19:57:46"
621,368237430,254956145,True,,,0.5,residential,1,,32725201,,,,,50.037,,Carrer de Lanuza,,"03/11/2020, 19:57:46"
622,368237430,304661524,True,,,0.5,residential,1,,158951264,"LINESTRING (2.6246772 39.5621118, 2.6254707 39.5628266, 2.6255268 39.5628475, 2.6255903 39.5628413)",,,,115.44299999999998,,Carrer de Robert Graves,,"03/11/2020, 19:57:46"
623,368237431,699940322,True,,,0.5,residential,1,,32725185,,,,40,131.435,,Carrer de la Salut,,"03/11/2020, 19:57:46"
624,368237431,1702462986,True,,,0.5,residential,1,,32725201,,,,,49.37,,Carrer de Lanuza,,"03/11/2020, 19:57:46"
625,368237432,392293425,True,,,0.3333333333333333,residential,1,,32725140,,,,,95.29,,Carrer de Josep Villalonga,,"03/11/2020, 19:57:46"
626,368237432,368237431,True,,,0.3333333333333333,residential,1,,32725201,,,,,46.909,,Carrer de Lanuza,,"03/11/2020, 19:57:46"
627,368237432,368237433,False,,,0.3333333333333333,steps,1,,158010631,,,,,46.29,,Carrer de Lanuza,,"03/11/2020, 19:57:46"
628,368237433,368237432,False,,,0.5,steps,1,,158010631,,,,,46.29,,Carrer de Lanuza,,"03/11/2020, 19:57:46"
629,368237433,699940317,True,,,0.5,residential,1,,158947427,,,,,129.626,,Carrer del Dos de Maig,,"03/11/2020, 19:57:46"
630,3638349686,3638349687,True,,,0.5,residential,1,,359022631,,,,,50.108,,Carrer Son Catlaret,,"03/11/2020, 19:57:46"
631,3638349686,5318053080,False,,,0.5,service,1,,550600610,,,driveway,,21.335,,,,"03/11/2020, 19:57:46"
632,3638349687,368249819,False,,,1.0,residential,1,,32726678,"LINESTRING (2.6253726 39.5599587, 2.6252608 39.5599393, 2.6245688 39.5600745)",,,,71.022,,Carrer de la Pedrera,,"03/11/2020, 19:57:46"
633,368237447,368237468,True,,,0.3333333333333333,residential,1,,55697936,,,,,39.549,,Carrer de Menéndez Pelayo,,"03/11/2020, 19:57:46"
634,368237447,3710275275,False,,,0.3333333333333333,tertiary,1,,374831343,,,,50,21.359,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
635,368237447,368237462,False,,,0.3333333333333333,tertiary,1,,374831343,"LINESTRING (2.6243401 39.5598293, 2.6242976 39.5597464, 2.6242594 39.5596411, 2.6242354 39.5595527, 2.6242331 39.559449)",,,50,43.646,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
636,6395615112,368237468,True,,,0.5,residential,1,,32725212,,,,,15.187,yes,Carrer de Georges Bernanos,,"03/11/2020, 19:57:46"
637,6395615112,6395615114,False,,,0.5,living_street,1,,682843410,"LINESTRING (2.6239612 39.5600844, 2.6236899 39.5601623, 2.6237288 39.5602347)",,,,33.532000000000004,,Passatge 122,,"03/11/2020, 19:57:46"
638,2503944072,2503944127,False,,,1.0,service,1,,242957861,"LINESTRING (2.6079869 39.5610187, 2.6080164 39.5610373, 2.6080808 39.5610352, 2.6081586 39.5610166, 2.6082551 39.5609856)",,parking_aisle,,24.738,,,,"03/11/2020, 19:57:46"
639,6395615114,6395615112,False,,,1.0,living_street,1,,682843410,"LINESTRING (2.6237288 39.5602347, 2.6236899 39.5601623, 2.6239612 39.5600844)",,,,33.532000000000004,,Passatge 122,,"03/11/2020, 19:57:46"
640,2503944078,700015690,False,,,0.3333333333333333,tertiary,1,,34176488,"LINESTRING (2.608111 39.5604585, 2.6088356 39.5602583, 2.6091863 39.5601714)",Ma-1046,,40,97.565,,Carrer de Francesc Vidal Sureda,,"03/11/2020, 19:57:46"
641,2503944078,2503944121,False,,,0.3333333333333333,tertiary,1,,34176488,"LINESTRING (2.608111 39.5604585, 2.6080583 39.5604731, 2.6079012 39.5604976)",Ma-1046,,40,18.541,,Carrer de Francesc Vidal Sureda,,"03/11/2020, 19:57:46"
642,2503944078,2503944111,False,,,0.3333333333333333,track,1,,242957863,"LINESTRING (2.608111 39.5604585, 2.6082573 39.560675, 2.6083275 39.560814, 2.6083404 39.560948, 2.6083061 39.5612524, 2.6082739 39.5614798, 2.6081929 39.5617317, 2.6081527 39.5618268, 2.6080895 39.562319)",,,,213.06099999999998,,,,"03/11/2020, 19:57:46"
643,251563924,1225505872,False,,,0.5,tertiary,1,,32725415,"LINESTRING (2.6067575 39.5626248, 2.606802 39.562725, 2.6068399 39.5628373, 2.606924 39.5630775, 2.6069343 39.5632265, 2.60689 39.5633783, 2.6068163 39.5634828, 2.6067056 39.5635702, 2.6065785 39.5636089, 2.6064499 39.5636041, 2.6063171 39.5635841, 2.6061961 39.5635917, 2.6060701 39.5636462, 2.6059694 39.5637284, 2.6059068 39.5638274, 2.6058316 39.5638907, 2.6057274 39.5639484, 2.6056086 39.56398, 2.6054932 39.5639736, 2.6052748 39.5639614, 2.6051053 39.5639734, 2.6049623 39.5640329, 2.6047846 39.5641706, 2.6046624 39.5644617, 2.6045204 39.5646259, 2.6043951 39.5647532)",Ma-1046,,50,378.86600000000004,,Camí del Tramvia,,"03/11/2020, 19:57:46"
644,251563924,3873059627,False,,,0.5,tertiary,1,,32725767,"LINESTRING (2.6067575 39.5626248, 2.6068665 39.5622332, 2.6067674 39.5620116)",Ma-1046,,50,70.59899999999999,,Carrer de Saridakis,,"03/11/2020, 19:57:46"
645,368237462,3710275278,False,,,0.3333333333333333,footway,1,,367064738,"LINESTRING (2.6242331 39.559449, 2.624678 39.5592876, 2.6247572 39.5593749, 2.6249841 39.5593231)",,,,74.284,,,,"03/11/2020, 19:57:46"
646,368237462,699940280,False,,,0.3333333333333333,tertiary,1,,374831343,"LINESTRING (2.6242331 39.559449, 2.6243271 39.5589702, 2.6243288 39.5589599, 2.6244297 39.5584676)",,,50,110.423,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
647,368237462,368237447,False,,,0.3333333333333333,tertiary,1,,374831343,"LINESTRING (2.6242331 39.559449, 2.6242354 39.5595527, 2.6242594 39.5596411, 2.6242976 39.5597464, 2.6243401 39.5598293)",,,50,43.646,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
648,368237463,368237626,False,,,0.3333333333333333,service,1,,32725230,"LINESTRING (2.6244377 39.5580505, 2.6245427 39.5579291, 2.6246227 39.5579409, 2.6251854 39.5580147, 2.625251 39.5578152)",,driveway,,95.02600000000001,,,,"03/11/2020, 19:57:46"
649,368237463,3086399422,False,,,0.3333333333333333,tertiary,1,,374831343,"LINESTRING (2.6244377 39.5580505, 2.6244006 39.5580169, 2.6243413 39.5579913)",,,50,10.733,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
650,368237463,699940280,False,,,0.3333333333333333,tertiary,1,,374831343,"LINESTRING (2.6244377 39.5580505, 2.6244609 39.5580788, 2.624474 39.5581074, 2.6244809 39.558136, 2.6244809 39.558164, 2.6244627 39.5582767, 2.6244297 39.5584676)",,,50,47.486999999999995,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
651,251563929,302770173,False,,,0.3333333333333333,tertiary,1,,32725767,,Ma-1046,,50,14.687,,Carrer de Saridakis,,"03/11/2020, 19:57:46"
652,251563929,3873059627,False,,,0.3333333333333333,tertiary,1,,32725767,"LINESTRING (2.6066063 39.5608427, 2.6065892 39.5612238, 2.6066331 39.5615427, 2.6067521 39.5619774, 2.6067674 39.5620116)",Ma-1046,,50,131.485,,Carrer de Saridakis,,"03/11/2020, 19:57:46"
653,251563929,700015657,False,,,0.3333333333333333,residential,1,,55702244,"LINESTRING (2.6066063 39.5608427, 2.6060299 39.5604555, 2.6058127 39.5606291, 2.6057947 39.5608465)",,,,116.58200000000001,,Carrer Peñiscola,,"03/11/2020, 19:57:46"
654,2503944089,2503944100,False,,,1.0,service,1,,242957864,"LINESTRING (2.6079574 39.5616659, 2.607995 39.5617032, 2.6080593 39.5616659, 2.6081478 39.5615936, 2.6081902 39.5614546, 2.6082095 39.5613061)",,parking_aisle,,55.678,,,,"03/11/2020, 19:57:46"
655,368237468,304661509,True,,,0.5,residential,1,,55697936,,,,,52.81,,Carrer de Menéndez Pelayo,,"03/11/2020, 19:57:46"
656,368237468,560055794,True,,,0.5,residential,1,,32725212,"LINESTRING (2.6239081 39.5599541, 2.6237684 39.5595267, 2.6235325 39.558676)",,,,145.742,yes,Carrer de Georges Bernanos,,"03/11/2020, 19:57:46"
657,2503944094,2503944100,False,,,1.0,service,1,,242957860,"LINESTRING (2.6080003 39.5613372, 2.6080754 39.5613372, 2.6082095 39.5613061)",,parking_aisle,,18.443,,,,"03/11/2020, 19:57:46"
658,2277563299,693608469,True,,,0.5,service,1,,482305789,,,driveway,,7.414,,,,"03/11/2020, 19:57:46"
659,2277563299,2776099595,False,,,0.5,footway,1,2,"[272670824, 272670821, 272670822]","LINESTRING (2.6193254 39.5627266, 2.6192618 39.5627732, 2.6192578 39.562824, 2.6191538 39.5628543, 2.6191528 39.5631458, 2.6191591 39.5632156)",,,,62.905,,,building_passage,"03/11/2020, 19:57:46"
660,2503944100,2503944094,False,,,0.3333333333333333,service,1,,242957860,"LINESTRING (2.6082095 39.5613061, 2.6080754 39.5613372, 2.6080003 39.5613372)",,parking_aisle,,18.443,,,,"03/11/2020, 19:57:46"
661,2503944100,2503944089,False,,,0.3333333333333333,service,1,,242957864,"LINESTRING (2.6082095 39.5613061, 2.6081902 39.5614546, 2.6081478 39.5615936, 2.6080593 39.5616659, 2.607995 39.5617032, 2.6079574 39.5616659)",,parking_aisle,,55.678,,,,"03/11/2020, 19:57:46"
662,2503944100,2503944127,False,,,0.3333333333333333,service,1,,242957864,"LINESTRING (2.6082095 39.5613061, 2.6082444 39.5611345, 2.6082551 39.5609856)",,parking_aisle,,35.896,,,,"03/11/2020, 19:57:46"
663,1324738473,1594916498,False,,,0.3333333333333333,track,1,,117626680,,,,,13.47,,Camí dels presoners,,"03/11/2020, 19:57:46"
664,1324738473,1324747835,False,,,0.3333333333333333,track,1,,117627664,,,,,6.629,,Camí de la bruixa Joana,,"03/11/2020, 19:57:46"
665,1324738473,1324747861,False,,,0.3333333333333333,track,1,,117627664,"LINESTRING (2.6160996 39.5617652, 2.6159923 39.5619058, 2.6159441 39.5618893, 2.6158421 39.5617445, 2.6157724 39.5616866, 2.6157241 39.5616328, 2.6154452 39.5615543, 2.6149838 39.5614468, 2.6148604 39.5614343, 2.6147344 39.5614054, 2.6144366 39.5613661, 2.6143187 39.5613661, 2.6140129 39.5613413)",,,,208.11700000000002,,Camí de la bruixa Joana,,"03/11/2020, 19:57:46"
666,1357498281,699836949,False,,,0.3333333333333333,footway,1,,121208897,"LINESTRING (2.6130261 39.5667932, 2.6129832 39.5669214, 2.612593 39.5671524)",,,,56.894,,,,"03/11/2020, 19:57:46"
667,1357498281,1357498294,False,,,0.3333333333333333,footway,1,,121208897,"LINESTRING (2.6130261 39.5667932, 2.6127659 39.5662215, 2.612833 39.5661192)",,,,80.116,,,,"03/11/2020, 19:57:46"
668,1357498281,4807661736,False,,,0.3333333333333333,path,1,,488473694,"LINESTRING (2.6130261 39.5667932, 2.6131744 39.5667606, 2.6133957 39.5666934, 2.6134936 39.5666758, 2.613617 39.5666799, 2.6137028 39.5666872)",,,,60.21000000000001,,,,"03/11/2020, 19:57:46"
669,1357498282,293027778,False,2,,0.3333333333333333,residential,1,,108909677,"LINESTRING (2.6150066 39.5658719, 2.6149957 39.5658963, 2.6150301 39.5661345, 2.6151502 39.566333, 2.6158025 39.5667763, 2.6163862 39.567127, 2.6166437 39.56716, 2.6170213 39.5671336)",,,40,246.72600000000003,,,,"03/11/2020, 19:57:46"
670,1357498282,293027769,False,2,,0.3333333333333333,residential,1,,108909677,"LINESTRING (2.6150066 39.5658719, 2.6151159 39.5656515, 2.6153047 39.5654993, 2.6157768 39.5653868)",,,40,92.012,,,,"03/11/2020, 19:57:46"
671,1357498282,1357498294,False,,,0.3333333333333333,footway,1,,121208897,"LINESTRING (2.6150066 39.5658719, 2.6148178 39.5659041, 2.6144959 39.5658711, 2.6141419 39.5657718, 2.61382 39.565838, 2.6131696 39.5660014, 2.612833 39.5661192)",,,,195.585,,,,"03/11/2020, 19:57:46"
672,2277563310,2776097491,False,,,0.25,footway,1,,44060132,,,,,2.833,,,,"03/11/2020, 19:57:46"
673,2277563310,317811757,False,,,0.25,service,1,,117629091,,,,,13.518,designated,Carretera antiga / Camí del polvorí,,"03/11/2020, 19:57:46"
674,2277563310,560055800,False,,,0.25,footway,1,,44060132,"LINESTRING (2.6198954 39.5632363, 2.6199273 39.5632108, 2.6200347 39.56299, 2.6202124 39.5627708, 2.6202416 39.5625054, 2.620329 39.5622023, 2.6203211 39.5616964)",,,,179.304,,,,"03/11/2020, 19:57:46"
675,2277563310,699940305,False,,,0.25,service,1,,117629091,"LINESTRING (2.6198954 39.5632363, 2.6199073 39.5629611, 2.6199854 39.5627871, 2.6200349 39.562645, 2.6201217 39.5624754, 2.6201466 39.5622413, 2.6201157 39.5620401, 2.620069 39.5618603, 2.6200604 39.5617844, 2.6200479 39.5617056, 2.6200592 39.561655, 2.6201826 39.5616019, 2.6203272 39.5615849)",,,,204.42600000000002,designated,Carretera antiga / Camí del polvorí,,"03/11/2020, 19:57:46"
676,2503944111,2503944116,False,,,0.3333333333333333,track,1,,242957863,,,,,10.391,,,,"03/11/2020, 19:57:46"
677,2503944111,2503944129,False,,,0.3333333333333333,track,1,,242957862,"LINESTRING (2.6080895 39.562319, 2.6081532 39.5624228, 2.6082278 39.5624616, 2.6083672 39.5624885, 2.6088259 39.5625671)",,,,73.083,,,,"03/11/2020, 19:57:46"
678,2503944111,2503944078,False,,,0.3333333333333333,track,1,,242957863,"LINESTRING (2.6080895 39.562319, 2.6081527 39.5618268, 2.6081929 39.5617317, 2.6082739 39.5614798, 2.6083061 39.5612524, 2.6083404 39.560948, 2.6083275 39.560814, 2.6082573 39.560675, 2.608111 39.5604585)",,,,213.061,,,,"03/11/2020, 19:57:46"
679,2503944113,2503944126,False,,,1.0,track,1,,242957859,,,,,6.508,,,,"03/11/2020, 19:57:46"
680,293027762,317811757,False,,,0.3333333333333333,residential,1,,55170705,,,,20,6.309,,,,"03/11/2020, 19:57:46"
681,293027762,293027764,False,,,0.3333333333333333,residential,1,,55170705,"LINESTRING (2.6199042 39.5634135, 2.6199763 39.5636293, 2.6200213 39.5637702, 2.6200119 39.5639688, 2.6199888 39.5640666, 2.6199434 39.564217)",,,20,91.237,,,,"03/11/2020, 19:57:46"
682,293027762,2776097489,True,,,0.3333333333333333,service,1,,218521617,"LINESTRING (2.6199042 39.5634135, 2.6198583 39.5633139, 2.6198355 39.5632259)",,driveway,,21.731,,,,"03/11/2020, 19:57:46"
683,2503944115,2503944124,False,,,0.3333333333333333,track,1,,242957859,"LINESTRING (2.6099766 39.5626787, 2.6100409 39.5627242, 2.6101053 39.562778, 2.6101992 39.5628069, 2.6103038 39.5627925, 2.6104164 39.5627408, 2.6104969 39.5627098, 2.6105827 39.5626746, 2.6106525 39.5626581, 2.61069 39.5626105, 2.610749 39.5625816, 2.6108349 39.5625547)",,,,87.07,,,,"03/11/2020, 19:57:46"
684,2503944115,2503944126,False,,,0.3333333333333333,track,1,,242957862,"LINESTRING (2.6099766 39.5626787, 2.6100356 39.5626663, 2.610167 39.5625712, 2.6104111 39.5624534, 2.6106337 39.562352, 2.6107839 39.5623086, 2.6108376 39.5623831, 2.6109153 39.5624347, 2.6110092 39.5624451)",,,,107.69300000000001,,,,"03/11/2020, 19:57:46"
685,2503944115,2503944129,False,,,0.3333333333333333,track,1,,242957862,"LINESTRING (2.6099766 39.5626787, 2.609821 39.5626271, 2.609585 39.562565, 2.6092926 39.5625609, 2.6090619 39.5625816, 2.6088259 39.5625671)",,,,101.172,,,,"03/11/2020, 19:57:46"
686,293027764,772164008,False,,,0.25,"['steps', 'footway']",1,,"[55170720, 28913366]","LINESTRING (2.6199434 39.564217, 2.6198421 39.5642059, 2.6196431 39.5641909)",,,,25.911,,,,"03/11/2020, 19:57:46"
687,293027764,317811776,False,,,0.25,"['steps', 'footway']",1,,"[732040082, 110514355, 28913366]","LINESTRING (2.6199434 39.564217, 2.6200489 39.5642322, 2.6200635 39.5641886, 2.6201565 39.5642103, 2.6202123 39.5642146, 2.6202486 39.5642275, 2.6202764 39.5642533, 2.6203155 39.5642705, 2.620349 39.564292, 2.6203683 39.564308, 2.6204264 39.5643161, 2.6204707 39.5642744, 2.6204944 39.5642529, 2.6205488 39.5642396, 2.6205799 39.5642484, 2.620614 39.5642613, 2.6206662 39.5643162, 2.6207896 39.5643543)",,,,88.66600000000001,,,,"03/11/2020, 19:57:46"
688,293027764,1248426701,False,,,0.25,residential,1,,55170705,"LINESTRING (2.6199434 39.564217, 2.6198837 39.5643194, 2.619871 39.5643409, 2.6197491 39.5644623)",,,20,32.182,,,,"03/11/2020, 19:57:46"
689,293027764,293027762,False,,,0.25,residential,1,,55170705,"LINESTRING (2.6199434 39.564217, 2.6199888 39.5640666, 2.6200119 39.5639688, 2.6200213 39.5637702, 2.6199763 39.5636293, 2.6199042 39.5634135)",,,20,91.237,,,,"03/11/2020, 19:57:46"
690,1357494194,699836999,False,,,1.0,footway,1,,121208751,"LINESTRING (2.6165713 39.5695943, 2.6164168 39.5694992, 2.6162996 39.5694154, 2.6161655 39.5693658, 2.6159456 39.5692128, 2.6158114 39.5690722, 2.6156507 39.5690302)",,,,102.744,,,,"03/11/2020, 19:57:46"
691,1357498294,1357498281,False,,,0.3333333333333333,footway,1,,121208897,"LINESTRING (2.612833 39.5661192, 2.6127659 39.5662215, 2.6130261 39.5667932)",,,,80.116,,,,"03/11/2020, 19:57:46"
692,1357498294,1357498282,False,,,0.3333333333333333,footway,1,,121208897,"LINESTRING (2.612833 39.5661192, 2.6131696 39.5660014, 2.61382 39.565838, 2.6141419 39.5657718, 2.6144959 39.5658711, 2.6148178 39.5659041, 2.6150066 39.5658719)",,,,195.58499999999998,,,,"03/11/2020, 19:57:46"
